id,name,count
12198,"Carracci, Annibale, painting, 'Silenus Gathering Grapes'",1
12199,"Bernadino da Asola, painting, 'The Death of St Peter Martyr'",1
12200,"Carracci, Annibale, painting, 'Marsyas and Olympus'",1
12201,"West, Benjamin, painting, 'Pylades and Orestes...'",1
12202,St Jerome,2
12203,"Garofalo, painting, 'The Holy Family with Saints John...'",1
12204,"Van Dyck, Anthony, painting, 'The Emperor Theodosius...'",1
12205,"Dughet, Gaspard, painting, 'Landscape with Abraham and Isaac'",1
12206,"Dughet, Gaspard, painting, 'Landscape in the Roman Campagna...'",1
12207,"instrument, syrinx",1
12208,Olympus,1
12209,"Titian, painting, 'The Holy Family and a Shepherd'",1
12210,"Euripides, 'Iphigenia in Tauris'",1
12211,"Reynolds, Joshua, Sir, painting, 'The Holy Family ...'",1
12212,"Claude, painting, 'The Mill'",1
12215,"Perugino (associate), painting, 'The Virgin and Child...'",1
12216,St Ambrose,1
12217,"Wilson, Richard, painting, 'The Destruction of Niobe's Children'",1
12218,"Theodorus, Emperor",1
12219,"Dughet, Gaspard, painting, 'Landscape near Albano (?)'",1
12221,"Genesis, chapter 22",1
12222,"Garofalo, painting, 'Saint Augustine with the Holy Family...'",1
12223,"Rosa, Salvator, painting, 'Mercury and the Dishonest Woodman'",1
12224,"Murillo, painting, 'Two Trinities'",1
12225,St Nicholas,3
12226,"Lievens, Jan, painting, 'A Landscape with Tobias and the Angel'",1
12227,"Hilton, William, painting, 'Sir Calepine Rescuing Serena'",1
12228,St Augustine,1
12229,"Titian (imitator), painting, 'A Concert'",1
12230,Christ debating in the Temple,1
12231,"2 Samuel, chapter 23",1
12233,sheet music,19
12234,Silenus,1
12235,Lorelei,12
12236,"Bruges, Belfry",6
12237,"Bruges, Halles",1
12238,"Bruges, Notre-Dame",3
12239,"Bruges, Basilica of the Holy Blood",3
12240,"Bruges, Minnewater",7
12242,Ghent - non-specific,10
12243,"Ghent, St Michael's Church",5
12244,"Brussels, St Gudule's Cathedral",1
12245,aura,35
12246,thunderbolt,2
12247,"Brussels, Waterloo Gate",2
12248,"Edinburgh, St Bernard's Well",7
12249,Linlithgow - non-specific,3
12250,"Edinburgh, George Heriot's School",9
12251,Craigmillar - non-specific,1
12252,Pentland Hills,1
12253,Poole Harbour,1
12254,Aguilles,2
12255,Contamines,2
12256,Lauterbrunnen,1
12257,Staubbach,5
12258,Unterseen,4
12259,Jungfrau,4
12260,Arpenaz,1
12261,"Dryslwyn, Dryslwyn Castle",3
12262,Calton Hill,35
12264,Eastbourne,3
12265,Thornton Force,1
12266,Malines - non-specific,1
12267,"Antwerp, Antwerp Cathedral",9
12268,"Rotterdam, St Lawrence's Cathedral",12
12269,Utrecht - non-specific,13
12270,"Utrecht, Utrecht Cathedral",5
12271,"Hague, The",2
12272,"Amsterdam, Montalban's Tower",4
12273,Delft,4
12274,Abcoude,1
12275,Schiedam,5
12276,"Dordrecht, Groote Kerk",5
12277,"Amsterdam, Herring Tower",6
12278,Suilven,1
12279,Ashestiel,3
12280,Askrigg - non-specific,7
12281,St Ann,5
12282,St Joachim,2
12285,"Richmond, Richmond Bridge",39
12286,"Richmond, Cambrian Road 6",1
12287,"Richmond, Richmond Park",2
12288,St Joseph of Arimathea,2
12289,St Joseph,25
12290,St Mary Magdalene,23
12291,St Veronica,1
12292,St Zacharias,3
12293,Father Christmas,3
12294,pulley,10
12295,arsenal,2
12296,depth charge,1
12297,preaching,17
12298,"Norwegian Campaign, 1940",1
12299,"Fez, Bab Anduluz",1
12300,"Langdon, Harry",2
12301,"Hicks, Edward, painting, 'The Peaceable Kingdom'",1
12302,Aegean Sea,1
12303,magician,4
12304,Rupert,1
12305,Amanda,1
12306,Bob,1
12307,Ned,1
12308,"Mapledurham, Mapledurham Mill",1
12309,Temple Island,2
12310,Silverdale,1
12311,Leighton Moss,1
12312,"Creeley, Robert",2
12313,"book, Hapgood, Hutchins, 'The Spirit of the Ghetto'",1
12314,"book, Jepson, Edgar, 'Man, Woman and Sin'",2
12315,"magazine, 'New Times'",1
12316,"Hamburger, Michael",1
12317,"Feldman, Morton",1
12318,"book, Hect, B. and Bodenheim, M., 'Cutie'",1
12319,"book, Woolley, S.W., 'Statutory Restrictions on ... Poisons'",1
12320,"book, Jouve, Pierre Jean, 'Men of Europe, 1915'",1
12321,"book, Oraquill, 'Madame Jane Junk and Joe'",1
12322,"McClure, Michael",1
12323,"Auden, W.H.",2
12324,"Marlowe, Christopher, 'The Jew of Malta'",1
12326,"book, Pound, Ezra, 'How to Read'",1
12327,"book, Grieve, C.M., 'Albyn or Scotland and the Future'",1
12328,"book, Webb, S.J. and B., 'The Prevention of Destitution'",1
12329,"book, Dreyer, Carl Theodor, 'Vampyr'",1
12330,"book, Agee, James, 'Permit Me Voyage'",1
12331,"magazine, 'Intelligence Bulletin'",1
12333,"book, Wittmann, Konrad F., 'Industrial Camouflage Manual'",1
12334,"book, Runyon, Damon, 'Short Takes'",1
12335,"book, Sandwith, Paul, 'London by Night'",1
12336,"book, London, Jack, 'The People of the Abyss'",1
12337,"book, Freeman, 'On the Safeguarding of Life in Theatres'",1
12338,"book, Goris, Jan-Albert, 'Belgian Letters'",1
12339,"book, Stein, Gertrude, 'Four in America'",1
12340,"book, Lewis, Wyndham, 'The Caliph's Design'",1
12341,"magazine, 'Transition'",1
12342,"magazine, 'Partisan Review'",1
12343,"book, 'Der Russische Revolutionfilm'",1
12344,"book, 'Die Donau'",1
12345,"book, 'The Bronxville Portfolio'",1
12346,"book, Service, W., 'Songs of a Sourdough'",1
12347,"Mondrian, Piet",2
12348,"book, Hunt, Violet, 'Zeppelin Nights'",1
12349,"Braque, Georges",2
12350,"book, Miller, Henry, 'Max and the White Phagocytes'",1
12351,"Miro, Joan",1
12352,"book, 'Edward Weston'",1
12353,"book, Lindsay, Vachel, 'The Congo'",1
12354,"Bonnard, Pierre",1
12355,"Picasso, Pablo",8
12356,"Leger, Fernand",2
12357,"Dorn, Ed",1
12358,"book, 'O'Neill'",1
12359,"book, 'China of Today'",1
12360,"MacDiarmid, Hugh",1
12361,"book, Mead, Margaret, 'Coming of Age in Samoa'",1
12362,"book, Burke, Kenneth, 'Towards a Better Life'",1
12363,"book, Penguin Modern Painters, 'Edward Hopper'",1
12364,"Olson, Charles",1
12365,"book, Marlborough, 'Mark Rothko'",1
12366,"Wieners, John",1
12367,"book, 'Photo-Eye'",1
12368,"book, Jahn, Bruno, 'Reklame durch das Schaufenster'",1
12369,"Schlesinger, Peter",1
12370,"Koch, Kenneth",1
12371,"book, Babel, Isaac, 'Benia Krik'",1
12372,"book, Gorky, Maxim, 'Articles and Pamphlets'",1
12373,"Gorky, Maxim",1
12374,"book, Trotsky, Leon 'The Defence of Terrorism'",1
12375,"book, 'The Jewish Question'",1
12376,"book, 'Plague'",1
12377,"book, Debries, Erwin, 'Hollywood'",1
12378,"book, Marshall, Howard, 'With Scott in the Pole'",1
12379,film studio,1
12381,"Scott, Robert Falcon",1
12382,"book, Gallico, Paul, 'Lou Gehrig'",1
12384,baseball player,1
12385,"Gehrig, Lou",1
12386,"Willing, Victoria",1
12388,"book, 'Fighting the Traffic in Young Girls'",1
12389,"book, Gissing, George, 'Workers in the Dawn'",1
12390,dollar sign,3
12391,"book, Hewitt, C.R., 'The Wording of Police Charges'",1
12392,"book, Bangs, John Kendrick, 'The Pursuit of the House-Boat'",1
12393,"book, Rice, Elmer, 'The Adding Machine'",1
12394,bound,42
12395,"book, Ruiz, Pablo, 'Photographie'",1
12396,"book, Lum and Abner, 'Jot 'em Down Store'",1
12397,"book, Mathews, 'Hours with Men and Books'",1
12398,"book, Tweed, 'Boss'",1
12399,"document, 'Importing Women for Immoral Purposes'",1
12400,"Matisse, Henri, paintings",1
12401,"book, 'Dictionary of Unusual words'",1
12402,"book, 'Heroes of the Alcazar'",1
12403,"book, Cardozo, H. G., 'The March of a Nation'",1
12404,"Williams, Jonathon, 'Mahler'",14
12405,"instrument, recorder",2
12406,fan,7
12407,political corruption,75
12408,political tension,20
12409,"book, Yeats, W.B., 'The Tower'",1
12410,"book, 'Deliverance From Russia'",1
12411,"Proust, Marcel",2
12412,"book, 'Menschen Der Zeit'",1
12413,Acheson,1
12414,"Batista y Zaldvar, Fulgencio",1
12415,"book, Hartshorne, Albert, 'Hanging in Chains'",1
12416,notebook,4
12417,"book, 'Kampflieder ... de las Brigadas Internacionales'",1
12418,"book, Mazur, T. et al., 'We Have Not Forgotten'",1
12419,"Poland, German Occupation, 1939-45",1
12420,"book, Oliveira, A.R., 'La Lucha del Pueblo Espaol ...'",1
12421,Rasputin,1
12422,tile,6
12423,net,1
12425,Sagres,1
12426,anemone,12
12427,"Hitchcock, Alfred, Sir",2
12429,darts,2
12430,dart board,1
12431,night shelter,1
12432,pawnbroker,1
12433,gambling chip,1
12434,"book, 'City of Burbank, California, Annual Budget'",1
12435,"Stockport, Stockport Viaduct",3
12436,Stockport,3
12437,Bloomsbury - non-specific,1
12438,"Dine, Jim",1
12439,"Dine, Nancy",1
12440,"Salford, Francis Terrace",1
12441,Broughton - non specific,1
12443,political power,6
12444,"Los Angeles, Hollywood",5
12445,Santa Barbara,2
12448,crater,12
12449,Martha,1
12450,Ulster cycle,1
12451,Greece,5
12452,"Friedrich, Caspar David",1
12453,thread,1
12454,Ariadne's thread,1
12455,"Iffley, St Mary the Virgin's Church",3
12456,"Pisano, Andrea",2
12457,snowdrop,3
12459,rhododendron,2
12460,post-modern,1
12461,Lloyd's Building,2
12462,"Eliot, T.S., 'The Waste Land'",7
12464,disease,5
12465,"Jones, Brian",1
12466,"Slick, Grace",1
12468,"King, B.B.",1
12469,"Fitzpatrick, Constable",1
12471,"Hendrix, Jimi",1
12472,"McCartney, Paul, Sir",2
12473,"Kelly, Kate",1
12474,"Bowie, David",1
12475,Mary,2
12476,"Hart, Steve",1
12477,"Scanlon, Constable",1
12478,"Kennedy, Sergeant",2
12479,education: Blue-Coat schools,1
12481,wisdom - book,1
12482,Passion - palm branch,1
12483,Passion - briar,1
12484,"Skipton, Skipton Castle",19
12485,"Rossetti, Frances",1
12486,Cotter Force,1
12487,West Burton,5
12488,Aysgarth - non-specific,10
12489,Ingleton,3
12490,"Castle Bolton, Bolton Castle",15
12491,Swaledale,10
12492,"Marrick, Marrick Priory",6
12494,Ellerton Priory,4
12495,Greta Bridge,2
12496,"Tebay, Lune Bridge",1
12497,Cythera,1
12498,Mortham Tower,4
12499,"Greece, Cythera",1
12500,"Wycliffe, Wycliffe Hall",8
12501,Wycliffe - non-specific,3
12502,love - angel,5
12504,Kentmere,6
12505,Milnthorpe,4
12506,Lindale,1
12507,Tatham,2
12508,Thurland Castle,6
12509,bluebell,1
12510,Yordas Cave,16
12511,Tabley House,29
12512,Whernside,3
12513,"Kendal, Kendal Castle",2
12514,Giggleswick,2
12515,Malham Cove,2
12518,Meathop,2
12519,Wadhurst,1
12520,"Kendal, Holy Trinity Church",1
12521,Skipton - non-specific,4
12522,Pen-y-ghent,2
12523,Rombald's Moor,1
12524,Chapel-le-Dale,5
12525,Kingsdale,15
12526,"Yanwath, Yanwath Hall",1
12527,Crina Bottom,1
12528,Heysham Head,2
12529,Cartmel Sands,5
12530,Wraysholme Tower,1
12531,Conishead Priory,2
12532,Orton,1
12533,Levens Hall,1
12534,Witherslack,2
12536,High Cup Nick,2
12537,Cauldron Snout,2
12538,Wynch Bridge,2
12540,Hammerstein,19
12541,Middleton in Teesdale,2
12542,"Cotherstone, Cotherstone Castle",1
12543,"Ravensworth, Ravensworth Castle",3
12544,Kirby Hill,2
12545,Aske Hall,6
12546,Grinton,2
12547,Addlebrough,4
12548,Oberlahnstein - non specific,10
12549,Low Bolton,1
12551,"Aysgarth, Bear Park",1
12552,Bishopdale,1
12553,"Askrigg, Yorebridge",1
12554,Colby Fall,4
12555,Cray,1
12556,Hubberholme,1
12557,Buckden Pike,1
12558,Dow Cave,9
12559,Malham Tarn,3
12560,Tarn House,3
12561,Janet's Foss,1
12562,Malham,1
12563,"Braubach, Marxburg",22
12564,"Clitheroe, Clitheroe Castle",2
12565,Trough of Bowland,10
12566,Longridge,6
12567,Ribchester,1
12568,"Little Mitton, Mitton Hall",1
12569,Filsen,2
12571,"St Goar, Burg Rheinfels",36
12572,Eller Beck,4
12573,"St Goarhausen, Burg Katz",31
12574,St Dunstan-in-the-East,3
12575,Langden Beck,1
12576,virginity - hair,1
12577,childhood - doll,1
12578,human presence - clothing,2
12579,human presence - mercury,1
12580,human presence - shoes,1
12581,"life, squandered - skull",1
12582,Burg Frstenberg,11
12584,Burg Ehrenfels,17
12585,"Weissenthurm, General Hoche Monument",3
12586,St Goar - non specific,3
12587,"Wellmich, Burg Maus / Thurnberg",14
12588,Bornhofen,17
12589,Hambleton Hills,1
12590,mushroom,16
12591,architect,7
12592,gluttony,4
12593,printer,5
12595,docker,9
12597,anthropologist,1
12598,astronaut,12
12599,explorer,18
12600,mathematician,6
12601,naturalist,2
12602,scientist,15
12603,sociologist,1
12604,psychologist,2
12605,Asia,6
12606,"economics: recession, 1980s",2
12607,butter-making,1
12608,chef,9
12609,education,41
12610,Teesdale,2
12611,"Appleby-in-Westmorland, Bargate Mill",1
12612,"Appleby-in-Westmorland, Appleby Castle",5
12614,Lune Valley,5
12615,Hurtlepot,1
12616,Jingle Pot,1
12617,"Rome, Ponte Nomentano",6
12618,Ankerwyke Priory,4
12619,"Chertsey, Penton Hook Lock",1
12620,Laleham,2
12621,Richborough Fort,5
12622,"Saltwood, Saltwood Castle",9
12623,"Rye, Ypres Tower",1
12624,"Rye, Landgate",1
12625,Camber Castle,4
12627,"Colman, Dionesse",1
12628,Blackness Castle,9
12631,Dalkeith,5
12634,"Edinburgh, Old College",1
12636,River South Esk,2
12637,"Orpen, William, Sir",2
12638,"Goldsmith, Oliver, 'She Stoops to Conquer'",2
12639,New English Art Club,2
12640,"Black, William, 'Judith Shakespeare'",1
12641,"Fry, Roger",1
12642,"Tonks, Henry",4
12643,"Russell, Walter",2
12644,"MacColl, Dugald Sutherland",3
12645,"Rothschild, Lord",1
12647,"Belgium, fall, May 1940",1
12648,sadomasochism,6
12649,"film: Bigelow, Kathryn, 'Point Break'",1
12650,Porthmeor Beach,11
12651,Ttouan,1
12652,"St Ives, Porthmeor Square",1
12653,poultry - non-specific,1
12657,"Blake, William, 'Europe'",2
12664,club,4
12665,"Burne-Jones, Georgiana",1
12666,"Benson, M.",1
12667,Bridgewater Canal,5
12668,Arras,1
12669,"Ruth, chapter 2",2
12670,Boaz,3
12671,camp,9
12672,Pronne,1
12674,Bapaume,1
12680,"Macaulay, Georgeous",1
12681,Belvoir Hunt members,3
12682,error - oak tree,1
12684,Iseult,2
12685,Tartar,1
12686,"Goethe, Johann Wolfgang von, 'The Visit'",1
12687,Dis / Pluto,1
12688,Persephone / Proserpina,3
12689,"Canary Islands, Lanzarote",1
12690,La Geria,1
12692,"anonymous, 'The Leather Bottel'",1
12693,cell,3
12694,"Carlyle, Thomas, 'Cromwell's Letters and Speeches'",1
12695,"Digby, Kenelm, Sir, 'The Broad Stone of Honour'",6
12696,Pygmalion's statue,1
12697,Ezekiel,6
12698,"Ezekiel, chapter 24",7
12700,"Woodburn, David, Colonel",1
12701,River Deben,1
12703,Merlin,1
12704,"Dover, Fort Burgoyne",1
12705,trellis,7
12706,Thisbe,1
12707,"Ethelbert, King",1
12708,St James the Greater,1
12709,"Shelley, Mary, 'Frankenstein'",2
12710,"Chaucer, Geoffrey, 'The Legend of Good Women'",1
12711,tug of war,1
12712,"Greece, Poros",1
12713,"Constable, John",1
12714,"Drake, John, Sir",1
12715,Geraldine,1
12717,"Hall, Edna Clarke, Lady",1
12718,"Sandby, Paul",1
12720,"Rouen, St Gervais Church",1
12721,"Caen, Church of St Peter",2
12722,Domfront,1
12723,vision - mountain,1
12724,birth - angel,2
12725,England - oak tree,2
12726,"Calais, Htel de Guise",1
12727,Dulwich - non-specific,1
12728,"Connard, Philip, Mrs",1
12729,"East Bergholt, Fen Lane",2
12730,"de la Fontaine, Olympia",1
12731,Crucifixion - passionflower,2
12732,St Elizabeth of Hungary,2
12733,Saul,1
12735,1 Samuel,2
12736,Berkeley Square,1
12738,Deverell,1
12739,yoke,15
12740,transience - flower,2
12741,"Davy, Eustatia",2
12742,"Henry, Catherine, Lady",1
12743,"Deverell, Ruding",1
12744,"Deverell, Spencer",1
12746,"Hyde Park Corner, Apsley House",1
12748,"Luke, chapter 15",7
12751,Bray - non-specific,2
12752,"Lincoln, Bishop's Palace",1
12753,"Paris, Rue de Seine",4
12754,"Toledo, Puente San Martin",1
12756,"Abercromby, Ralph, Sir",1
12757,"Jackson, Miss",1
12758,Alderholt,1
12759,Rajmahal,1
12760,bone,7
12761,confinement - birdcage,2
12762,"Parsons, Arthur",1
12763,Brathay Bridge,1
12765,"Duncombe, Susanna",1
12766,"politics: Scotland, devolution, 1999",1
12767,Haide,1
12768,"Bellenden Ker, Charles H., Mrs",1
12769,Worms Head,1
12771,"Westbourne, Westbourne Grove",1
12772,Botticelli,1
12774,"Thicknesse, Anne",1
12775,"Ford, Anne",1
12776,"instrument, viol",1
12777,Sandringham,1
12778,climbing,45
12779,descending,12
12780,Portheras,1
12781,harem,3
12782,River Ellen,1
12784,"Walpole, Horace, 'The Castle of Otranto'",1
12785,moose,1
12787,"Jerusalem, Church of the Holy Sepulchre",1
12788,"Harris, James",1
12789,"Roberts, Earl, Field-Marshall",2
12791,"Williams, Robert",1
12792,"Burford, Bull Hotel",1
12793,jaguar,2
12795,"Duchamp, Marcel, 'The Large Glass'",1
12796,Athlone,1
12797,Beachborough Park,1
12799,unicorn,4
12800,"Constable, Anne, Lady",1
12801,"Belgravia, Belgrave Square",1
12802,"Oxford and Asquith, Herbert Henry Asquith, 1st Earl of",1
12803,"Argyll, John Douglas Sutherland Campbell, 9th Duke of",1
12804,"Davidson, Randall Thomas Davidson, Baron",1
12805,"John, Augustus, paintings",1
12806,Vale of Mawgan / Lanherne,1
12807,"Kew, Royal Botanic Gardens",4
12809,Arkle,1
12810,"Barry, Dykes",1
12811,"Toppesfield, Bradfields",1
12812,Ben Vorlich,1
12813,"Greaves, Walter",1
12814,"Greaves, Alice",1
12816,prayer beads,1
12817,Glacier of Simmenthal,1
12818,"Gwynne-Jones, Allan",1
12819,"Lethbridge, Thomas Buckler, 2nd Bt",1
12820,"Lethbridge, Dorothea",1
12821,"Lethbridge, Jascinthia Ann / Frances Maria",1
12823,"nursery rhyme, 'Where Are You Going, My Pretty Maid?'",1
12824,computer,5
12825,"Leman, Elizabeth",1
12826,"Leman, Philippa",1
12827,"Leman, Mary",1
12828,South Brent,1
12829,spindle,1
12830,shuttle,1
12831,lacrosse stick,1
12832,Arabic text,12
12833,cultural identity,204
12834,Lebanese,4
12836,"'Borghese Gladiator', sculpture",1
12837,Highmore,1
12838,"Merrit, Frank",1
12839,Helleu,1
12840,"Grose, Francis",1
12841,"Helleu, Ellen",1
12842,"Windsor, Windsor Castle, St George's Chapel",5
12843,"Rome, Temple of Venus and Roma",7
12844,Fittleworth,1
12845,"Rome, Santa Constanza",5
12848,Royal Military Canal,1
12849,"Winchelsea, Strand Gate",3
12850,"Winchelsea, Church of St Thomas the Martyr",2
12853,Gibside,9
12854,St Abb's Head,4
12855,"Edinburgh, Palace of Holyroodhouse",6
12856,"Rubens, Peter Paul, painting, 'Le Chapeau de Paille', c. 1622-1625",1
12857,plantain,1
12858,"Bishop Auckland, Auckland Castle",11
12859,bryony,1
12860,Battle - non specific,3
12861,"Edinburgh, Grass Market",4
12863,"Edinburgh, Nelson's Monument",11
12864,industrial,7
12865,Caister,1
12866,pagoda,6
12867,"Southwark, Southwark Cathedral",6
12869,"Great Yarmouth, Nelson Monument",2
12870,Pakefield,2
12872,"Richmond, Charles Lennox, 2nd Duke of",1
12873,dreaming,56
12874,pain,36
12875,chance,108
12876,Kessingland,1
12877,"Haydon, Benjamin Robert",1
12879,"Tivoli, Villa d'Este",26
12880,classification,62
12881,Cross Fell,1
12883,River Cocker,1
12885,Calder Bridge,1
12886,Calder Abbey,2
12887,Ennerdale Water,3
12888,Cockermouth - non-specific,3
12889,girder,1
12890,bathing hut,11
12891,St Bees Head,3
12892,"Drer, Albrecht",4
12893,Epinay-sur-Seine,2
12894,Palermo,1
12895,folly,16
12896,"Paris, Palais du Luxembourg",3
12897,"Paris, St Sulpice",1
12898,Rambouillet,3
12899,"Paris, Pantheon",3
12900,Versailles - non-specific,2
12901,Saint-Cyr-l'cole,1
12902,Lago di Vico,5
12903,"Rome, Nero's Golden House",4
12904,Vendme,1
12905,"Paris, Palais de Justice",3
12906,Pulborough,2
12907,"Paris, Pont Louis-Phillipe",1
12908,Charenton-Le-Pont,1
12909,destiny,2
12910,high art,44
12911,popular culture,35
12912,muse,8
12913,Muse,4
12914,"Baiae, Temple of Venus",5
12915,Lago di Bolsena,3
12916,"Rome, Janiculum",25
12917,"Shaftesbury, Susannah Noel, Countess of",1
